,itemCode,itemName,units,price,department,userID,gender,age
1019,1270838,Dreamaxx Mattress Ortho Plus 200X200 cm,2,666.0,OTHERS,de2f0cef-9f1f-45f7-b9dc-df53b1214583,Female,70
1020,1317300,Oakley Men's Sunglass Round OK-9265-926527,8,775.0,FASHION,de2f0cef-9f1f-45f7-b9dc-df53b1214583,Female,70
1021,1553628,Samsung Galaxy S10 Plus Protective stand Cover Silver RG975CS,10,129.0,ELECTRONICS,de2f0cef-9f1f-45f7-b9dc-df53b1214583,Female,70
1022,1364787,Lifebuoy Anti Bacterial Bar Mild Care 125g,8,4.75,GROCERY,de2f0cef-9f1f-45f7-b9dc-df53b1214583,Female,70
1023,1575304,PUMA S Backpack Black 07558101,2,165.0,FASHION,f818917c-463c-49c9-a399-c1066d69561f,Female,27
1024,1598546,Spiderman Lunch Bag FK101676LB,7,39.0,ELECTRONICS,f818917c-463c-49c9-a399-c1066d69561f,Female,27
1025,1270838,Dreamaxx Mattress Ortho Plus 200X200 cm,6,666.0,OTHERS,f818917c-463c-49c9-a399-c1066d69561f,Female,27
1026,933196,Tramontina  Polywood Butchery Knife 21139/176 6inch,10,28.5,ELECTRONICS,f818917c-463c-49c9-a399-c1066d69561f,Female,27
1027,175158,Cosmoplast Drum Bucket 125Ltr Assorted Color,1,76.0,ELECTRONICS,f818917c-463c-49c9-a399-c1066d69561f,Female,27
1028,1630536,Mi True Wireless Earphones ZBW4480GL Black,8,109.0,ELECTRONICS,f818917c-463c-49c9-a399-c1066d69561f,Female,27
1029,12374,Dream Whip Whipped Topping Mix 72g,5,5.5,GROCERY,f818917c-463c-49c9-a399-c1066d69561f,Female,27
1030,1448086,Home Style Wall Clock Arabic 42cm,7,72.0,OTHERS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1031,1540712,Powerman Home Tool Set TM-20902-B 13pcs,2,39.0,ELECTRONICS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1032,991258,Trands Aux Cable TRCA208,9,15.0,ELECTRONICS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1033,908977,Dabur Vatika Styling Gel Cream Slick 250ml,7,11.75,GROCERY,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1034,1599938,Cellini Bravo 4Wheel Hard Trolley 65cm Maroon,3,89.0,FASHION,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1035,933196,Tramontina  Polywood Butchery Knife 21139/176 6inch,1,28.5,ELECTRONICS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1036,1325282,Fabiola Baby-Doll With Walker 86828,1,79.0,OTHERS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1037,412138,Evinox Stainless Steel Pressure Cooker Classic 8Ltr,5,335.0,ELECTRONICS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1038,1381007,Maybelline Superstay Matte Ink Liquid Lipstick 10 Dreamer 5ml,8,57.75,FASHION,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1039,1524662,Nintendo Switch Pokemon: Let's Go - Eevee!,6,268.8,ELECTRONICS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1040,919969,TP-Link Wireless N Nano USB Adapter TL-WN725N,9,69.0,ELECTRONICS,0d52408b-a3d0-4dfa-97d5-dab0974397e1,Female,46
1041,1540712,Powerman Home Tool Set TM-20902-B 13pcs,7,39.0,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1042,1680209,Samsung Galaxy Buds Plus (SM-R175N) White,9,529.0,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1043,1317819,Chefline Black Marble Double Side Pan 36cm,10,89.0,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1044,397650,Prestige Cookware Set 22pcs,4,429.5,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1045,1306529,Siemens Ceramic Cooking Range HK9K9V850M 90x60 5Hobs,3,4519.0,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1046,655217,Cosmoplast Square Laundry Bin,6,14.5,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1047,1606150,"Minnie Teen Back Pck 18"" FK101511",9,39.0,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1048,1449733,One Touch Verio Flex Glucose Monitor,3,199.0,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1049,156113,Korkmaz Stainless Steel Astra Casserole With Lid 26cm,7,139.0,ELECTRONICS,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1050,960176,Mens Jockey Elance Modern Trunk Small White,5,30.0,FASHION,934aec0d-3be7-4a32-8cae-139bf81f1166,Male,28
1051,1530028,Police Men's Sunglass Aviator SPL777C58K53P,9,799.0,FASHION,9e4e3e82-c689-45e6-9fa0-839e0b5aca9e,Male,23
1052,3521,Foster Clark's Corn Flour 200 Gm,5,2.4,GROCERY,9e4e3e82-c689-45e6-9fa0-839e0b5aca9e,Male,23
1053,1456676,Toshiba Flash Drive THNU365W2560 256GB,10,164.0,ELECTRONICS,9e4e3e82-c689-45e6-9fa0-839e0b5aca9e,Male,23
1054,1594092,Maple Leaf Home Wall Clock 350-D-1110 22inch,2,59.0,OTHERS,9e4e3e82-c689-45e6-9fa0-839e0b5aca9e,Male,23
1055,1476743,Hitachi Microwave Oven HMRD2011 20Ltr,9,329.0,ELECTRONICS,9e4e3e82-c689-45e6-9fa0-839e0b5aca9e,Male,23
1056,1006727,Belkin USB Wall Charger F8J052UK Assorted,1,72.5,ELECTRONICS,9e4e3e82-c689-45e6-9fa0-839e0b5aca9e,Male,23
1057,1621575,Home Glass Cup 00546-FGC 6pcs,5,21.0,ELECTRONICS,9e4e3e82-c689-45e6-9fa0-839e0b5aca9e,Male,23
1058,1656520,Lacoste Men's Sunglass Rectangle L882S-001 5518,4,590.0,FASHION,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1059,1530028,Police Men's Sunglass Aviator SPL777C58K53P,9,799.0,FASHION,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1060,1342233,Home Dinner Set 20pcs YF5004,10,99.0,ELECTRONICS,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1061,1682089,Samsung Galaxy S20 G980 128GB Cloud Blue,10,3199.0,ELECTRONICS,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1062,443561,Staedtler Noris HB Pencil 122-2BK10D 10 Piece,7,19.0,ELECTRONICS,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1063,1463480,Dunhill Desire Blue EDT Gift Set For Men 100ml,6,190.0,FASHION,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1064,294018,Nivea Soft Moisturizing Cream 300ml,9,20.6,GROCERY,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1065,930239,Manna Health Mix 500g,4,13.0,GROCERY,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1066,1087603,St. Ives Soft And Silky Coconut And Orchid Body Wash 400ml,9,21.0,GROCERY,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1067,26907,Salonpas Spray 80ml,6,33.25,GROCERY,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1068,1089173,Pedrini Aluminium Coffee Maker 6cups,8,72.5,ELECTRONICS,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1069,1696415,Mohini Ready To Stitch Women's Gown Material 75001,10,299.0,FASHION,1cc191d6-4430-4cd3-b10e-f6efe4867023,Female,15
1070,1421111,X-Cell  Wireless Power Bank10000mAh PC10201 Assorted Color,4,69.0,ELECTRONICS,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1071,850013,Pearlie White Breath Spray Icy Mint 8.5 ml,2,13.45,GROCERY,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1072,966316,Lux Soap Assorted  6 x 120g,9,17.0,GROCERY,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1073,1416538,Samsung Front Load Washing Machine WW90M64FOPO/GU 9Kg,5,3999.0,ELECTRONICS,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1074,1092432,Creative Sound Blaster Jam Ultra-Light Bluetooth Headset CL-SBJAM,6,209.0,ELECTRONICS,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1075,26907,Salonpas Spray 80ml,2,33.25,GROCERY,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1076,963550,Jockey Women's Cross Over Bra 1242 36B Skin,3,53.0,FASHION,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1077,1163737,Canon Ink Bottle Cartridge GI-490 Yellow,9,31.5,ELECTRONICS,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1078,1637979,Feber Trike Baby Plus Music 800012100,1,499.0,OTHERS,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1079,1598910,Aladdin Water Bottle 112-19-0901,5,19.0,ELECTRONICS,1d197bfa-fbcd-485e-8a64-ca2700e75d2e,Male,54
1080,904388,TP-Link Wireless Range Extender TL-WA850RE,10,93.5,ELECTRONICS,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1081,1533391,Eskinol Spot Less White Facial Deep Cleanser 225ml,9,9.5,GROCERY,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1082,1342233,Home Dinner Set 20pcs YF5004,5,99.0,ELECTRONICS,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1083,1673054,Smart Girls Get More Bronzing Powder Duo For Face And Body 01 Warm Bronze 1pc,2,37.0,FASHION,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1084,1637979,Feber Trike Baby Plus Music 800012100,2,499.0,OTHERS,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1085,1421111,X-Cell  Wireless Power Bank10000mAh PC10201 Assorted Color,2,69.0,ELECTRONICS,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1086,1342519,Inoxbonomi Knife Velvet 6pcs 11cm,10,17.0,ELECTRONICS,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1087,133588,Feather Hi Stainless Blades Double Edge 5pcs,5,2.9,GROCERY,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1088,1178433,Aramis Sean John Unforgivable Electric EDT for Men 125ml,6,177.0,FASHION,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1089,1042465,HP 935 Yellow Ink Cartridge C2P22AE,3,63.0,ELECTRONICS,56e5e568-5d01-4129-b892-339e771823f9,Female,46
1090,1115095,Delsey Helium Shadow 4Wheel Hard Trolley 70cm Blue,5,699.0,FASHION,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1091,1672462,Smart Girls Get More Rich Color Matte Lipstick Toffee 02 1pc,8,30.0,FASHION,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1092,1251005,Chefline Stainless Steel Idly Stand Flower 4Plate,6,41.0,ELECTRONICS,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1093,1659600,Banana Republic Wildbloom EDP For Women 100ml,7,195.0,FASHION,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1094,1461413,Guess Unisex Sunglass Navigator 520102C56,9,522.0,FASHION,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1095,1533391,Eskinol Spot Less White Facial Deep Cleanser 225ml,4,9.5,GROCERY,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1096,1268558,Wagon R 4 Wheel Soft Trolley 30inch Assorted Color,5,314.0,FASHION,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1097,11603,Koleston Dark Blonde Hair Colour Creme 306/0  50ml,8,17.6,GROCERY,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1098,1031341,Rimmel London Brow This Way Eyebrow Gel With Argan Oil Clear 1pc,2,30.5,FASHION,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1099,1598546,Spiderman Lunch Bag FK101676LB,4,39.0,ELECTRONICS,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1100,1606136,Crystal Drops Glass Tumbler 280ml TNV001A 6pcs,6,14.0,ELECTRONICS,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1101,1450357,RayBan Men's Sunglass Rectangle 430357601S71,4,670.0,FASHION,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1102,1590934,LG Side by Side Refrigerator GR-B257KQDV 627Ltr,9,4309.0,ELECTRONICS,28d73472-b0d5-4b1d-ac25-d78246edb0b8,Male,52
1103,799704,Dr.Oetker Chocolatey Strands 55 Gm,7,14.2,GROCERY,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1104,1357069,Duralex Oval Roaster 6005A 39x27cm,6,39.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1105,1165372,Organic Harvest 3 in 1 Face Wash 100g,4,29.5,GROCERY,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1106,1482545,HP Active Backpack + Mouse200 + EarPhone 150,8,135.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1107,548183,Canon Inkjet Cartridge PG510,3,73.5,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1108,1381007,Maybelline Superstay Matte Ink Liquid Lipstick 10 Dreamer 5ml,2,57.75,FASHION,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1109,241,Cosmoplast Water Jug 2.2Ltr Assorted Color,2,5.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1110,1344672,Energizer Multi Wall Charger ACW2BUKHMC3 White,6,39.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1111,1204992,I-Life Smart ZED Watch C,6,49.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1112,1351065,Moulinex Hand Blender DD86C127 750W,4,399.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1113,1202799,Melamine Serving Tray Ventus 15.5in,6,28.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1114,1221852,Yardley Navy Deodorant Roll On Anti Perspirant 50ml,3,12.45,GROCERY,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1115,1123529,Ikon Power Bank With Jump Starter IK38 Assorted Colors,1,99.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1116,1181363,Neoflam Cube Die-Casted Sauce Pan 18cm Assorted Colors,3,99.0,ELECTRONICS,e0787726-1ebe-4f25-b06d-6055c1ebe3dd,Male,66
1117,1181363,Neoflam Cube Die-Casted Sauce Pan 18cm Assorted Colors,8,99.0,ELECTRONICS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1118,21519,Burberry EDT For Men 100 ml,1,185.0,FASHION,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1119,1202755,D-Link AC1900 Wi-Fi EXO Router,6,576.5,ELECTRONICS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1120,1557587,Ikon Smart watch IK-W90,6,149.0,ELECTRONICS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1121,647869,Maybelline Color Sensational Classics Lipstick Hollywood Red 540 1pc,8,59.0,FASHION,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1122,1304311,Automate Glass Wiper Blade With Handle 8in 63019,3,12.0,ELECTRONICS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1123,1149692,Chefline Cookware Set 7pcs Assorted Color,7,419.0,ELECTRONICS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1124,742231,"Clear Women's Anti-Dandruff Shampoo Anti-Hair Fall, 400ml",6,20.75,GROCERY,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1125,1196850,Bergner Stainless Steel Casserole 20cm Assorted Colors,6,119.0,ELECTRONICS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1126,1682089,Samsung Galaxy S20 G980 128GB Cloud Blue,6,3199.0,ELECTRONICS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1127,1270104,Dreamaxx Mattress Relaxx 150X190 cm,7,392.0,OTHERS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1128,1667562,Skybags Airway Soft Trolley 71cm N Blue,2,299.0,FASHION,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1129,1270104,Dreamaxx Mattress Relaxx 150X190 cm,8,392.0,OTHERS,11967cb3-267a-4367-8a0e-b7887f06811f,Female,29
1130,1630788,iPhone 11 Pro Leather Folio MX062ZM Black,4,549.0,ELECTRONICS,81111d71-1f2e-488b-956d-f540da01deeb,Female,45
1131,1651161,Golden Wheat Foldable Laptop Table 40x60x28cm Blue,3,49.0,OTHERS,81111d71-1f2e-488b-956d-f540da01deeb,Female,45
1132,11231,Listerine Mouthwash Cool Mint 250ml,1,18.4,GROCERY,81111d71-1f2e-488b-956d-f540da01deeb,Female,45
1133,1605767,"Minnie School Trolley 5in1 Set 101017 18""",6,169.0,ELECTRONICS,81111d71-1f2e-488b-956d-f540da01deeb,Female,45
1134,1004832,Chefline Stainless Steel Top Set + Lid 18cm,8,37.0,ELECTRONICS,81111d71-1f2e-488b-956d-f540da01deeb,Female,45
1135,1513758,Colgate Toothpaste Natural Extracts With Asian Lemon Oil And Aloe Extracts 75ml,6,22.9,GROCERY,81111d71-1f2e-488b-956d-f540da01deeb,Female,45
1136,1533238,Fatafeat Bamboo Slotted Spoon SA2577CK,9,19.0,ELECTRONICS,81111d71-1f2e-488b-956d-f540da01deeb,Female,45
1137,823997,Fruit Of The Loom Mens Vest 3 Piece Extra Large,7,42.0,FASHION,9a4a2079-88ee-49eb-8b7c-4fabcd78edab,Female,31
1138,1413294,Cetaphil Gentle Skin Cleanser 118ml,7,58.0,GROCERY,9a4a2079-88ee-49eb-8b7c-4fabcd78edab,Female,31
1139,1550713,Uni-Ball Signo Gel Pen UM120 6's,7,24.0,ELECTRONICS,9a4a2079-88ee-49eb-8b7c-4fabcd78edab,Female,31
1140,1669137,Smart Girls Get More 7 Days Gel 701 White 1pc,3,17.0,FASHION,9a4a2079-88ee-49eb-8b7c-4fabcd78edab,Female,31
1141,1005173,Dove Men+Care Antiperspirant Deodorant Invisible Dry 150ml,4,15.75,GROCERY,9a4a2079-88ee-49eb-8b7c-4fabcd78edab,Female,31
1142,1533238,Fatafeat Bamboo Slotted Spoon SA2577CK,1,19.0,ELECTRONICS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1143,1604202,Maple Leaf Home Flower Stand FS-01 Black 160x58x25cm (Pot & Plant Not Included),4,199.0,OTHERS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1144,1063997,Paco Rabanne Invictus EDT Men 100 Ml + 10 ml Gift Set,6,325.0,FASHION,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1145,564331,Chefline Crepe Pan XCP25R 25cm,5,27.5,ELECTRONICS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1146,437201,Fa Bar Soap Yoghurt Aloe Vera 175g,7,4.3,GROCERY,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1147,1704455,CAT Mobile S61 Black,3,2749.0,ELECTRONICS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1148,1594435,VIP Fairway 4Wheel Hard Trolley 55cm Graphite,10,279.0,FASHION,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1149,1470889,Hitachi Microwave Oven HMRD2311 23Ltr,1,319.0,ELECTRONICS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1150,1306529,Siemens Ceramic Cooking Range HK9K9V850M 90x60 5Hobs,4,4519.0,ELECTRONICS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1151,778851,Goodbye Roach House Cockroach Trap 5's,6,7.5,GROCERY,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1152,1461413,Guess Unisex Sunglass Navigator 520102C56,1,522.0,FASHION,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1153,1637926,Feber Ride on Moto Flowly 800008234,10,199.0,OTHERS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1154,1058534,Art & Craft Fame Bowl Set 6pcs,9,17.0,ELECTRONICS,e169e886-0f85-4c86-af9e-076d5a42a8a0,Female,67
1155,1069567,Jockey Women's Seamless Shaper Bra 1722 White 36B,4,48.0,FASHION,667f4bfc-c842-4431-9a8a-7e8c737e6aee,Male,45
1156,1163657,Ricardo Mar Vista 4Wheel Hard Trolley 25inch Purple,7,329.0,FASHION,667f4bfc-c842-4431-9a8a-7e8c737e6aee,Male,45
1157,1553628,Samsung Galaxy S10 Plus Protective stand Cover Silver RG975CS,1,129.0,ELECTRONICS,667f4bfc-c842-4431-9a8a-7e8c737e6aee,Male,45
1158,820707,Canon Cartridge CL441 Colour,1,96.0,ELECTRONICS,667f4bfc-c842-4431-9a8a-7e8c737e6aee,Male,45
1159,1591087,Oppo A5S 32GB Black,7,549.0,ELECTRONICS,667f4bfc-c842-4431-9a8a-7e8c737e6aee,Male,45
1160,1376412,Lock & Lock Sports Name Tumbler 500ml Assorted Color 1pc,1,89.0,ELECTRONICS,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1161,1565537,Sky Bags Escape 4 Wheel Hard Trolley 69cm Green,2,499.0,FASHION,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1162,1289275,LG Microwave Oven MS4295CIS 42Ltr,8,734.0,ELECTRONICS,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1163,1565537,Sky Bags Escape 4 Wheel Hard Trolley 69cm Green,9,499.0,FASHION,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1164,241,Cosmoplast Water Jug 2.2Ltr Assorted Color,1,5.0,ELECTRONICS,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1165,1221852,Yardley Navy Deodorant Roll On Anti Perspirant 50ml,10,12.45,GROCERY,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1166,1466036,Chefline Aluminium Arabic Pressure Cooker WN 9Ltr,2,99.0,ELECTRONICS,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1167,1609145,Chefline Die-Cast Cookware Set Natur CK12 12pcs,7,399.0,ELECTRONICS,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1168,1683611,"HP 15-DW1011NE Laptop,Core i5 1.6GHz ,8GB RAM, 512GB SSD, 2GB Graphics, Windows 10, 15.6inch FHD, Natural Silver",10,2899.0,ELECTRONICS,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1169,820707,Canon Cartridge CL441 Colour,10,96.0,ELECTRONICS,a54c26ff-2de1-4887-a10e-6cc50ff6ddc8,Male,35
1170,1451961,Delsey Chartreuse 4Wheel Soft Trolley 60cm Black,3,349.0,FASHION,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1171,79116,Hanes Mens Vest White Large 372 1x3 Piece,3,34.75,FASHION,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1172,125060,Tiger Stainless Flask PRTA10S 1.0Ltr,4,109.0,ELECTRONICS,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1173,1069567,Jockey Women's Seamless Shaper Bra 1722 White 36B,10,48.0,FASHION,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1174,569646,Cosmoplast Mop Bucket With Squeezer 429 Assorted Color,2,23.0,ELECTRONICS,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1175,920064,Black&Decker Food Processor FX400BMG-B5,3,199.0,ELECTRONICS,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1176,1669237,Huawei Y9 Prime 2019 64GB Midnight Black,9,549.0,ELECTRONICS,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1177,1559016,First Step Baby Musical Mobile CC-9500,8,109.0,FASHION,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1178,1165372,Organic Harvest 3 in 1 Face Wash 100g,8,29.5,GROCERY,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1179,12299,Axe Oil 10ml,4,4.35,GROCERY,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1180,1470927,Beurer BP Monitor BM27 + Glucose Monitor GL50 + Strips 25 + Thermometer FT09,8,299.0,ELECTRONICS,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1181,1424154,Bosch Built-In Gas Hob PCR9A5B90M 90cm Stainless-Steel Gas Hob 5Burner,5,2939.0,ELECTRONICS,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1182,97042,Yamama Grenadine Molasses 300 ml,4,9.5,GROCERY,841b316c-f408-49c1-9053-cb7411e10811,Male,58
1183,313066,Peacock Flask Button 1.3Ltr Assorted,8,84.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1184,25073,Gold Medal All Purpose Flour 2 Kg,1,17.0,GROCERY,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1185,1606759,Chefline Stainless Steel Cookware Set GS-0304 10pcs,2,229.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1186,1670346,Smart Girls Get More Brow Shadows 01 Medium 1pc,3,25.0,FASHION,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1187,1556991,First Step Baby Carrier ER-003 Black,2,89.0,FASHION,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1188,1512476,Apple iPhone XR 64GB Black,9,2529.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1189,1351065,Moulinex Hand Blender DD86C127 750W,9,399.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1190,1536409,Skybags Vanguard 4 Wheel Soft Trolley 58cm Coral,1,249.0,FASHION,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1191,1229488,Kenwood Slow Juicer JMP800SI 240W,3,999.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1192,1683611,"HP 15-DW1011NE Laptop,Core i5 1.6GHz ,8GB RAM, 512GB SSD, 2GB Graphics, Windows 10, 15.6inch FHD, Natural Silver",9,2899.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1193,1266037,Linksys Velop WHW0301 AC2200 1PK,3,948.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1194,156113,Korkmaz Stainless Steel Astra Casserole With Lid 26cm,7,139.0,ELECTRONICS,81ed5a6b-48c3-47cf-b1ee-3102e232d4d2,Female,46
1195,984125,Palette Intensive Colour Cream 7-1 Medium Ash Blonde 1 Packet,9,18.4,GROCERY,1eb0e9c6-1b35-4186-8021-97beb91b9aa6,Male,43
1196,1637102,Labello Lip Balm Hot Pink 3g,3,24.9,GROCERY,1eb0e9c6-1b35-4186-8021-97beb91b9aa6,Male,43
1197,1229488,Kenwood Slow Juicer JMP800SI 240W,6,999.0,ELECTRONICS,1eb0e9c6-1b35-4186-8021-97beb91b9aa6,Male,43
